name	x	y
Cruz-Lara, Samuel	296.1987745945269	1767.9184787840152
Francopoulo, Gil	328.2908708186632	1766.417305140501
Anthonis, Jan	1106.063849773575	1763.0425665512887
Seuret, Alexandre	1122.1745855964318	1713.1373300891523
Ramon, Herman	1135.7985943458955	1769.0822992275043
Mühlhölzer, Marianna	225.760275177445	1720.3261093292385
Bulatovic, Natasa	263.7734848228972	1694.1217802195174
Koning, Rianne	241.96850494301256	1711.268714301299
Peters, Dale	254.41385676672093	1721.8220996597756
Kleinfercher, Friederike	221.12916318036366	1707.3740038110257
Bretel, Foudil	262.1810110186644	1667.9614259047025
Schirrwagen, Jochen	240.05145227855684	1728.0128203208315
Harangi, Gabriella	250.11756110423434	1697.079781552893
Kuciukas, Vilius	266.43588766293766	1710.663778202505
Bayer-Schur, Barbara	234.6492780005551	1693.095029933108
Vanderfeesten, Maurice	242.01108123953915	1681.0483994415538
Horstmann, Wolfram	222.69214003611566	1690.5577606546753
Efstathiou, Konstantinos	1002.8250245416174	1100.153717092838
Yu, Lingyun	1026.2804334332602	1080.0197247083183
Bertier, Marin	286.3753199370664	255.06366617754637
Friedman, Roy	272.65321721952756	244.5082076613022
Kermarrec, Anne-Marie	254.06015348872768	304.07245786754146
Henry, David	857.7538158747482	1981.8150507037717
Cieslak, Jerome	847.3939070624526	2003.722254554748
Zolghadri, Ali	830.2119531535759	1979.6490327165027
Ben Youssef, Nihel	-107.00233004488128	48.29036639080404
Picard, Dominique	1154.1126254640253	-776.6418070110968
Kerkyacharian, Gerard	1123.3774471644044	-773.7157721092125
Samaras, Dimitris	2234.190379230585	903.8291924370867
Zeng, Yun	2250.9589094448766	894.6693471798784
Gu, Xianfeng	2240.038215893729	922.0430760502807
Wang, Yang	2256.982342319739	913.7144572482426
London, Nir	-842.3484281587557	-762.9462642038052
Fouches, Denis	-846.5123658446577	-749.3624130446694
Whitehead, Timothy A	-830.9187110375556	-772.5271654640719
Matsuzaki, Yuri	-833.8873536750591	-754.7482223763013
Seok, Chaok	-823.9951059769577	-761.6407389013701
Zou, Xiaoqin	-849.4151746499514	-731.111026368822
Robert, Charles H	-852.6320847047497	-789.5400658363972
Li, Chunhua	-860.4487339006577	-773.0744553347166
Hsu, Victor L	-848.5033085332418	-762.6802168199301
Guharoy, Mainak	-867.2519792923177	-745.4149251090486
Morgan, Jessica L	-837.2400998035059	-773.2819762110645
Xiao, Yi	-882.5748445494511	-746.117625780017
Guo, Dachuan	-885.2955892133043	-761.9095884939024
Schueler-Furman, Ora	-817.1620835917478	-759.0866563061222
Hall, Robert G	-887.7566048718767	-768.554046854401
Wang, Panwen	-857.4445074810096	-781.5990430748566
Demerdash, Omar N A	-876.9402637264437	-770.3139702500973
Inbar, Yuval	-856.2580839967185	-769.6660846531197
Pérez-Cano, Laura	-849.5696977011752	-724.4477851210547
Esquivel-Rodríguez, Juan	-879.3411582810204	-752.1535046344538
Bonvin, Alexandre M J J	-860.6785186252898	-721.7836951336122
Camacho, Carlos J	-866.6362526848022	-726.1862045175749
Zhan, Jian	-846.7364848872708	-718.0863603884724
Huang, Sheng-You	-865.5274877148735	-740.632738988533
Mitchell, Julie C	-823.5206196843659	-740.3575734055107
Baker, David	-840.383696487237	-726.7082133033309
Fleishman, Sarel J	-835.4175466018708	-720.5259952608912
Ishida, Takashi	-832.5730336477624	-733.4255413863435
Liu, Shiyong	-855.020088247668	-752.9334043338376
Uchikoga, Nobuyuki	-824.2798387160527	-784.1277129870807
Hwang, Howook	-871.0089697220938	-761.5305022982697
Qin, Sanbo	-821.0867057936468	-733.5788408544173
Wang, Cunxin	-816.6175021795106	-780.1870285545226
Jacak, Ron	-888.5874870762519	-750.7091546374706
Tsuchiya, Yuko	-837.3480532742129	-745.2485998110624
Kihara, Daisuke	-834.5529217691576	-783.5165402935025
Lee, Hasup	-864.6907676353737	-733.0961979423191
Strauch, Eva-Maria	-869.4472951220467	-755.9519144142229
Cao, Libin	-843.6856735298419	-771.2575131447277
Gray, Jeffrey J	-856.6575904573409	-796.6342745543026
Wodak, Shoshana J	-813.0024434287816	-753.268299704136
Khashan, Raed	-829.2564435237072	-794.4824279307513
Tropsha, Alexander	-840.5606371959886	-755.0916841803771
Zhou, Yaoqi	-882.8438117867565	-730.2237444563453
Huang, Yangyu	-880.9684937774704	-777.1450132837272
Kanamori, Eiji	-879.6858174159453	-760.6796079730443
Vreven, Thom	-865.1100816478521	-792.0513488030498
Janin, Joel	-870.3702455627754	-748.6743102627635
Liu, Bin	-875.3333963066525	-792.464299032129
Xu, Xianjin	-810.5589583806841	-774.5116142481053
Bush, Stephen	-809.72918482162	-763.3378097949411
Chen, Ying	-865.4745299223708	-799.0579948939317
Ovalı, Sefik Kerem	-829.997866823363	-743.1510060083699
Pons, Carles	-849.2769072382948	-799.4437166722957
Tal, Nir Ben	-893.793456220789	-759.6416071641928
Yang, Feng	-828.1183867768162	-778.595442387548
Zacharias, Martin	-834.9026242210537	-791.3857520885141
Nakamura, Haruki	-840.6852754325498	-801.3919199327427
Stranges, P Benjamin	-864.0949607282379	-785.9508349613156
Poupon, Anne	-813.5749506174881	-735.261219346417
Driggers, Camden M	-865.707401629642	-777.9589466391777
Ohue, Masahito	-857.0695540644983	-734.0409670131713
Schreiber, Gideon	-852.4853955358222	-737.2747177435702
Ozbek, Pemra	-842.7548651378719	-740.9038277969577
Zhou, Huan-Xiang	-809.0007536993629	-743.1989497375002
Bourquard, Thomas	-816.0779419312568	-769.3649622643795
Li, Lin	-876.1038398731082	-724.2334293672125
Takeda-Shitaka, Mayuko	-854.6106002792324	-759.7067395227965
Kuhlman, Brian	-872.4270764263832	-777.3781742123424
Terashi, Genki	-844.9843073687518	-786.1796522831067
Kastritis, Panagiotis L	-840.4087587120513	-733.8412225272049
Patapov, Vladimir	-875.0076808113641	-785.4416691127399
Li, Xiaofan	-877.7345425590177	-738.2949549662142
Corn, Jacob E	-884.9697206762286	-738.4933748491878
Itzhaki, Zohar	-830.1281023774502	-726.9009828284094
Gong, Xinqi	-867.4867036021847	-717.3310457573189
Pierce, Brian G	-832.4999806767978	-764.0257628017448
Park, Hahnbeom	-861.2479437138284	-757.6887814621896
Moal, Iain H	-855.1601408472413	-716.8970160579594
Kilambi, Krishna P	-884.0112141375722	-784.3118239617626
Fernández-Recio, Juan	-820.8682780872585	-790.7475091670854
Jiang, Fan	-891.0114914115646	-775.2268321897225
Akiyama, Yutaka	-844.0537365996709	-780.1629653033586
Kinoshita, Kengo	-828.0753577277164	-754.734015572
Soner, Seren	-823.5042084148494	-725.6793395403232
Yang, Yuedong	-867.8284533064846	-767.0944300990312
Haliloglu, Türkan	-843.4223907702922	-793.0793491664382
Ko, Jun-Su	-840.5627607384503	-714.0316018161349
Zhang, Weiyi	-822.8749943790384	-770.3226716344498
Weng, Zhiping	-892.4875212639655	-744.2132027138848
Sircar, Aroop	-872.3618965653872	-732.8972925931579
Bates, Paul A	-853.51587996899	-744.2723956909517
Standley, Daron M	-850.972678202747	-776.4289694850113
Cohen, Mati	-822.6636204928717	-750.0449903020951
Berti-Équille, Laure	426.20129626407714	959.3428390731896
Lorenzi, Tommaso	995.6017028960829	1515.394508511911
Perthame, Benoit	993.916628650154	1498.080370759777
Clairambault, Jean	1102.8723130230076	1523.9559077478561
Billy, Frédérique	956.6647107604804	1497.502155507825
Lorz, Alexander	977.3606957129894	1520.9657904809656
Rügheimer, Frank	83.39653781576708	-1156.6670585385136
Mäder, Ulrike	100.55819540251572	-1176.6950361353065
Drulhe, Samuel	75.9917972484889	-1144.285579528287
Veiga, Patrick	67.68117444231653	-1192.9153308478978
Botella, Eric	95.2423985463499	-1187.4371476759018
Piersma, Sjouke	82.0447719057383	-1177.4193843112066
Uhr, Markus	86.34209205889947	-1186.0292127110856
Rinn, Bernd	96.69238443598462	-1167.8891619936899
Bidnenko, Elena	60.87006621272814	-1152.2644471361002
Bessieres, Philippe	56.08361114159551	-1158.3210419979457
Noirot, Philippe	72.8434525929898	-1199.852196928409
Becher, Dörte	81.41140967534488	-1136.4571262790746
Schwikowski, Benno	85.44230384437272	-1145.119085916199
Hessling, Bernd	51.731674788723694	-1183.2740887595887
Klipp, Edda	75.33979343657184	-1152.8085455908488
Dervyn, Etienne	81.79728867741582	-1192.6809675057423
Le Chat, Ludovic	77.98887325367271	-1163.465621240367
Liebermeister, Wolfram	39.730724273719105	-1169.1668738985757
Walsh, Sean	65.9069059956252	-1172.2325288479872
Van Dijl, Jan Maarten	93.48916354093544	-1141.9780302612362
Muntel, Jan	107.30841720313137	-1171.2667948736034
Denham, Emma L	90.44143975328922	-1159.99314940065
Aymerich, Stéphane	88.3625573424697	-1170.228129649194
Goelzer, Anne	99.3995439942038	-1158.6961431237385
Leduc, Aurélie	104.11000310865255	-1185.716125682117
Harwood, Colin R	43.00052436630108	-1182.8099003045656
Hultschig, Claus	50.02958264958826	-1193.445124500457
Schaffer, Marc	81.67354392005534	-1201.6602706155657
Stelling, Jörg	108.5135654210471	-1161.4497004845036
Lewis, Peter	65.10601998631564	-1164.5587568755589
Nicolas, Pierre	103.27235164255005	-1148.4405098728041
Pigeonneau, Nathalie	93.16233735078347	-1196.7544842601683
Molina, Frank	75.67555526242386	-1184.9916470096491
Wilkinson, Anthony J	75.88265476135636	-1171.8160380742775
Felicori, Liza	80.05370146165421	-1112.6897526680616
Jules, Matthieu	92.24977599010998	-1179.2084927713884
Schnidder, Julian	41.14291763722075	-1156.5884428534491
Pohl, Susanne	60.38202052951273	-1179.1265819011403
Rasmussen, Simon	45.442531765850184	-1147.1770271222433
Hecker, Michael	46.57763033976419	-1161.7062789615227
Devine, Kevin M	54.86249053010451	-1169.1879054797178
Fogg, Mark J	59.29852737970298	-1189.1532899361196
Jarmer, Hanne	46.77741385743473	-1174.057208856656
Hubner, Sebastian	67.3321730665964	-1142.013161094835
Sauer, Uwe	53.88647907837342	-1145.3334875231224
Lecointe, François	68.2421936789488	-1183.2763914241334
Kleijn, Roelco Jacobus	67.57149904260751	-1155.1369198482705
Buescher, Joerg Martin	60.2247119827195	-1199.4636975584428
Doherty, Geoff	93.43154610679764	-1150.9829180255426
Hansen, Annette	57.628915372937584	-1137.120444157105
Nataf, Frederic	798.2919171933928	-661.4522262157096
Wang, Ke	781.3415745631801	-644.1083951261783
Niu, Qiang	803.4473626645275	-625.1174870244988
Gil-Quijano, Javier	1210.0030992627385	823.610863874793
Gardy, Danièle	-252.2601572913536	-494.78260674931266
Du Boisberranger, Jérémie	-241.67996950318235	-468.7336250756785
Marquis, Pierre	139.12774859949363	986.6527032493161
Fargier, Hélène	107.81743213256831	988.1798745104663
Cachia, Arnaud	1830.7052652091704	262.2074062526842
Thyreau, Benjamin	1788.4241232196023	266.23342252189474
CIUCIU, Philippe	1855.1413441711438	307.3112022444998
Fouque, Anne-Laure	1838.518320066191	327.3392397410029
Bargiacchi, Anne	1851.6287432400907	322.42811481817284
Fort, G.	1318.6847005256066	1038.3398641188242
Bengio, Yoshua	1357.847436501123	982.4089097469565
CappÉ, O.	1332.5856094781143	1058.8153654913115
Bergstra, James	1374.7377252264614	992.5636319843044
Lorenz, Cristian	2211.356118717995	1049.0453074474103
Ding, Kai	2191.5949875178467	1048.1540707810568
Klein, Stefan	2232.902379073654	1062.5581994641911
Christensen, Gary	2225.66207008802	1052.2757732929695
Navab, Nassir	2238.197197121235	1045.2689086491016
Deng, Xiang	2242.0194043976967	1034.6693327623027
Collins, Louis	2199.067968346835	1035.3234447050763
Cao, Kunlin	2198.290651578232	1073.1336490415638
Avants, Brian	2189.811271840155	1032.0177304563945
Loeckx, Dirk	2222.4579330581687	1021.8361298089699
Song, Gang	2199.981872452505	1044.9925103591493
Gee, James	2226.019446721079	1066.066773578088
Glocker, Ben	2231.022317930165	1024.3281125935328
Smeets, Dirk	2233.4136633602006	1052.7385993921125
Stoel, Berend	2208.432330377731	1079.615982862284
Garcia, Vincent	2186.5525748110676	1058.3357926468725
Sporring, Jon	2227.5388802463576	1040.816619555434
Heinrich, Mattias	2233.2402597787027	1074.6154471449215
Pluim, Josien	2217.58751163916	1039.6206754206494
Rit, Simon	2212.797856926192	1020.2763737325042
Ayache, Nicholas	2177.49056089401	1004.8658830409361
Modat, Marc	2190.935559093177	1066.0760349594311
Murphy, Keelin	2198.3318167943257	1021.9871640429494
Mcclelland, Jamie	2190.804315739296	1024.4962148087523
Sarrut, David	2213.2200057165296	1068.1602665406424
Ourselin, Sébastien	2206.985798876075	1029.2464249901786
Urschler, Martin	2186.57577175934	1038.3540254408804
Tustison, Nicholas	2217.3909146542487	1049.7373726106903
Gorbunova, Vladlena	2234.075963604969	1034.2323701797961
Muenzing, Sacha	2204.8014103375904	1017.7465996259976
Schnabel, Julia	2241.0870936858814	1067.5968569536699
Van Ginneken, Bram	2215.8417272224237	1031.2226375874832
Ehrhardt, Jan	2200.496797180401	1081.6442571564448
Arbel, Tal	2198.1200029203824	1051.7246908923505
Malandain, Grégoire	2206.370736293885	1039.438296077392
Jenkinson, Mark	2243.657664569251	1051.3494871131752
Vandemeulebroucke, Jef	2200.80105920493	1065.5013948709386
Vercauteren, Tom	2247.750263146209	1041.3505611990877
Peroni, Marta	2218.4599819261534	1059.41332980093
Sharp, Gregory	2185.1724790969115	1046.2473467527352
Han, Xiao	2178.3825750330134	1050.5749073979182
De Nigris, Dante	2200.3039232027036	1058.0264382975479
Reinhardt, Joseph	2223.6311851962782	1081.8633361862196
Werner, René	2220.6034073823007	1013.3316369369568
Viergever, Max	2238.496092803213	1022.200618235267
Schmidt-Richberg, Alexander	2215.7331396222207	1077.9835086127457
Commowick, Olivier	2177.9494695536737	1037.075028391858
De Bruijne, Marleen	2187.8198116003146	1073.7637990726105
Staring, Marius	2207.119038156996	1064.1892795389438
Kabus, Sven	2179.0185639260017	1062.2187100308236
Li, Rui	2224.7095247605253	1031.3771075944337
Werlberger, Manuel	2245.252282476763	1058.8879088950655
Du, Kaifang	2221.155018013661	1071.9734736423275
Chen, Dan	561.1274434384552	-677.9182440806592
Langerman, Stefan	569.1081658879659	-694.9081418646861
Morin, Pat	531.7215902798453	-681.0482211279277
Iacono, John	542.8087090160301	-698.4750415912249
Rosson, Mary Beth	761.7821803976775	1175.0408973990234
Díaz, Paloma	772.0661447324321	1156.2681093355186
Hundhausen, Christopher	791.8067740933923	1172.212687812659
Maatoouk, Mezri	2169.7654975971986	920.8503968665498
Komodakis, Nikos	2160.701929777887	892.1458838775415
Bassez, G.	2133.9050492729416	898.307298994592
Rahmouni, A.	2132.054238060688	918.5951560534314
Bassez, Guillaume	2178.7680221448168	896.3827944388925
Langs, Georg	2194.824283552205	917.7649570750485
Vignaud, A.	2149.0451429819987	927.1237097417418
Bronstein, Michael M.	2227.538817141339	915.3261543743622
Rahmouni, Alain	2192.161892610783	892.8966386400438
Duncan, James	2132.8431415981668	999.4840162601536
Thiran, Jean-Philippe	2157.411230525532	916.5277266486474
Deux, Jean-François	2204.1290667625362	902.7399263636362
Komodakis, N.	2168.380398170749	905.9002718006662
Deux, J.-F.	2149.7104767442	904.015692583812
Maatouk, Mezri	2179.794018084991	915.1030545835104
Molino, Jean-François	48.982046616362325	1605.630007618039
Bonnet, Pierre	6.495554293154767	1606.343319341088
Joly, Alexis	22.317260327844828	1618.5417953011483
Barthélémy, Daniel	33.495997645375084	1592.7838147134714
Goëau, Hervé	14.80413388513957	1586.090996788429
Yahiaoui, Itheri	41.43632528382992	1625.4063806065628
Molina, Thierry Jo	-132.46723357258875	-733.8654053298615
Schwartz, Laurent	-125.70815345868364	-676.8467712592479
Brand, Gérard	-113.75050185550391	-726.5696167731985
Jacquot, Laurence	-156.01690475871774	-708.7912905952847
Grévillot, Georges	-108.4065736637871	-710.8191081507855
Dukan, Sam	-143.85951405577615	-701.0547503747925
Bonte, Jacques	-127.38789142161819	-707.9471225191566
Karrer, Mélanie	-145.38377481664938	-721.571930415778
Martinez, Regis	853.4789048599528	447.4393897449974
Blanchet, Christophe	1018.3554894637	66.73030211380767
Desprez, Frédéric	1000.9679345323474	39.28688627942211
Antoniu, Gabriel	1105.801704855305	79.03959345598248
Simonet, Anthony	1010.2836559812857	77.92142197217719
Gault, Sylvain	1025.2313169022107	53.88065413768423
Bigot, Julien	1026.5164968906008	79.32672662960039
Briant, François	1031.443474559754	65.31637798809346
Tang, Bing	995.6607082199619	54.73726390021061
Keahey, Kate	998.1606634591027	84.75455954409877
Suter, Frédéric	1013.7719717443947	89.79329739990047
Pérez, Christian	995.0302379241538	71.0351577625842
Bougé, Luc	1017.0804324654655	44.76616664714632
Terreux, Raphael	1008.3838721301648	57.537003844532165
Costan, Alexandru	1124.3965412373702	89.460628720431
Lefèvre, Laurent	870.7413336429053	108.47879348518165
Gelas, Jean-Patrick	878.0762077694228	136.16287895168546
Nussbaum, Lucas	874.4685854828523	123.27007763740649
Richard, Olivier	857.2249301629114	134.39495089210294
Glück, Olivier	865.1759508461371	32.244980824119324
Diouri, Mohammed El Mehdi	893.157855143085	35.64375770766904
Raskob, Gary E	-981.5492475197631	-0.3424785042525089
Gent, Michael	-984.2690167442645	15.900913790634897
Pillion, Gerard	-989.9889172986564	-14.491848917730657
Davidson, Bruce	-995.642987551628	27.96095440816524
Prins, Martin H	-1023.3242709231952	11.937045246539098
Gallus, Alex S	-1012.1994928754298	26.717821973433757
Decousus, Hervé	-1004.1475337554159	4.9361847337270675
Buller, Harry R	-1006.4875615985451	-18.541849114966293
Piovella, Franco	-1021.9012561272335	-7.420882515219309
Audemard, Gilles	316.1328323639038	1290.582205278803
Afanasiev, Loredana	398.5407897192936	704.6119013326493
Feng, Jianling	404.6608854164909	750.3213945974342
Ré, Christopher	394.1568384608346	739.9404399601522
Shasha, Dennis	383.9123730852023	705.3120621706516
Laurent, Dominique	405.32540686481417	716.2365595412734
Onose, Nicola	372.72221850254965	724.7714144304553
Harizopoulos, Stavros	379.8850031924916	740.1727656960901
Hadjieleftheriou, Marios	390.53862692294615	718.651323294767
Wu, T.-T.	375.6448999935714	696.6897365390192
Sans, Virginie	403.4184733591598	729.6426033706638
Wu, Tianyi	413.52183912753816	740.7522987034422
Lupu, Mihai	417.2449715636613	715.9827670179985
Manegold, Stefan	384.13521695040413	729.0962732476718
Shasha, D.	372.8304958646316	710.5140485538033
Kalnis, Panos	406.47656546574046	694.6240924211336
Feng, J. L.	390.34417407463957	691.4587758703058
Gou, Gang	416.6036472904839	704.3119583358742
Wang, Qian	-576.9204934001614	912.9325269169104
Rubio, Albert	-623.0168173390532	906.1258400868091
Blanqui, Frédéric	-593.7690386257032	897.3252951065494
Mentré, France	1440.0438153656028	-675.4346717236526
Samson, Adeline	1412.801973131335	-617.9651351640181
Pigeolet, Etienne	1484.8402236398947	-723.0435177506191
Gsteiger, Sandro	1457.0398112885885	-717.7862608368993
Dubois, Anne	1461.5941052808794	-737.0873785176788
Savic, Rada	1493.687317261479	-706.6277084631848
Houllier, François	-275.13416405747523	1812.9534032387949
Lemaire, Sébastien	-290.5938118121505	1823.3836423202115
Mathieu, Amélie	-314.8523686193069	1820.4175805329867
Limnios, Nikolaos	-350.0200392032304	1889.0753618650924
Kang, Meng Zhen	-278.59688186760286	1848.251429211635
Sira-Ramirez, Hebertt	1199.745558670229	1876.1129148267232
Schlacher, Kurt	1234.6298903426418	1875.7958234784403
Schöberl, Markus	1209.8301873296655	1898.54817056309
Fuchshumer, Stefan	1231.8383776591202	1895.6573169002713
Passos, Alexandre	1704.6705852899074	113.66672568213133
Grisel, Olivier	1719.0138475548486	137.4644079454331
Duchesnay, Édouard	1698.7881384579096	105.28960885993682
Weiss, Ron	1718.8005630592625	104.47860628133803
Perrot, Matthieu	1745.3248724576151	159.46984974317616
Brucher, Matthieu	1730.2099550947787	113.03695975891242
Prettenhofer, Peter	1719.3010766199598	118.3274541797561
Dubourg, Vincent	1728.882328449221	129.37662588736833
Blondel, Mathieu	1692.9020602971664	121.32653820232478
Cournapeau, David	1696.1463267537572	143.2992352859479
Vanderplas, Jake	1705.7826221553782	134.68751906412842
Neel, Robert W.	1692.1988826752454	1921.442073317515
Alglave, Jade	-439.2101344537404	675.3090541071741
Marchand, Hervé	-999.1093340912238	1174.1135570565061
Cassez, Franck	-977.3203647531794	1154.8073430821603
Darondeau, Philippe	-1001.9566726277621	1146.1469593821114
Gilmore, John H	1976.767322640119	340.0169581624312
Zhang, Hui	1975.9732667868223	313.86161440874355
Maltbie, Eric	1972.9870329046169	356.5198914376215
Gerig, Guido	1990.6909404026392	347.6206625198231
Styner, Martin	1956.2892538139536	351.51974627458395
Gouttard, Sylvain	1934.8003527115138	297.24657465580304
Gupta, Aditya	1995.8300466188773	332.39094923983896
Wang, Yi	1952.0691103776137	336.5531711950672
Liu, Zhexing	1988.3293003020704	317.2542917698082
Escolar, Maria L	1966.212961459629	323.4374818062622
Packer, Ben	2388.3962113969505	561.0938059264779
Goodman, Danny	2406.321554727763	545.1571107428911
Koller, Daphne	2393.0141715292475	525.1662533890005
Miller, Kevin	2371.147713415092	533.2594729493984
Kanne, Carl-Christian	283.38796931679207	501.6260615473757
Vassalos, Vasilis	389.731601474355	600.2686194167745
Barbosa, Denilson	305.303884548285	516.2197250479803
Bohannon, Phil	283.3564220770855	490.079091128918
Yoshikawa, Masatoshi	287.06252486343976	526.0771476698644
Freire, Juliana	42.0996140520365	167.56827185867817
Xiao, Nan	1170.8457537244171	-592.6994035098388
Figueroa, C. Alberto	1174.7912077913988	-611.9031403333574
Bertoglio, Cristobal	1186.0517428844416	-580.9316866063543
Gerbeau, Jean-Frédéric	1260.0652181288424	-575.0876750385792
Le Tallec, Patrick	1124.7201942473914	-613.3379421165055
Taylor, Charles	1193.1852776024361	-599.9073078973092
Legrand, Pierrick	953.3244485998716	595.5403324977547
Olague, Gustavo	893.2197283249982	647.450178209994
Trujillo, Leonardo	885.7739969944332	629.1356700930464
Corretja, Vincent	908.3396021405734	580.3104076546603
Grivel, Eric	900.4163228991048	559.9681093620854
Mendivil, Franklin	863.0195535884068	632.0717342780164
Balmforth, A.	1587.7782304765738	1013.2263310498678
Evans, A.	1563.6809589351537	1020.3188176855032
Linsel-Nitschke, P.	1560.5673352696112	1034.9028885805117
Schunkert, Heribert	1578.9809889644544	1012.6987625282873
Ball, S.	1575.2441463117702	1002.2613296812722
Meisinger, C.	1553.5335803583987	1026.9211568944345
Wichmann, H.-E.	1573.1522123034586	1019.7299626862745
Neureuther, K.	1585.499310680109	1062.686411074845
Desuremain, M.	1570.8073823622997	1036.8687558636818
Wright, B.	1594.556737380599	1018.3540924700195
El Mokhtari, N.	1593.1972793771683	1004.6662299856212
Erdemann, J.	1568.1313861102951	1027.8335578472181
Hall, Alistair	1588.5931866505368	1045.599983689802
Preuss, M.	1601.9298162593464	1010.335636588701
Schäfer, A.	1593.1738212738042	1057.988262907594
Meitinger, T.	1609.081184666757	1038.6103053468278
Schreiber, S.	1610.9678637547029	1027.2739135203692
Rubin, D.	1559.5959846081898	1058.7988165822828
Luc, G.	1595.0747131439352	1026.6903057459308
Braund, Peter	1605.038785534499	1020.6456893794056
König, Inke	1598.2631919372282	1050.7137847652807
Consortium, Cardiogenics	1571.3147939062337	1045.158994315159
Bugert, P.	1606.4374093216766	1049.2077189800032
Trust Case Control Consortium, Wellcome	1556.5287846802055	1013.8115310399023
Ruidavets, J.-B.	1557.8525361491352	1042.296100503594
Munteanu, A.	1548.2798708934815	1020.4712190087371
Tiret, L.	1568.0628497443515	1008.1047787645612
Cambien, François	1548.6340488929927	1034.6053695373669
Ziegler, A.	1559.874955226801	1004.6060094045457
Tregouet, D.	1546.4812451084247	1044.7555479302453
Grohennig, A.	1580.599715573037	1050.606983098316
Thompson, J.	1577.103596867194	1060.9386884306384
Van Der Harst, P.	1584.5827982899893	1002.6270292170772
Arveiller, D.	1568.3824339448004	1053.0448150515988
Schrezenmeir, J.	1569.0981074600509	1063.4793437846215
Ouwehand, W.	1593.8529314107982	1038.8310448217221
Hengstenberg, C.	1586.857848340881	1031.324725449403
Perret, C.	1554.6653390052106	1051.459533321317
Morrison, C.	1601.2547066148777	1034.6113289399723
Samani, N.	1580.0206551879467	1037.8940685659768
Stark, K.	1580.1855541991633	1025.5800260783217
Görg, Carsten	982.1705803018474	897.4414189638354
Kohlhammer, Jörn	986.8035702700286	916.3667162457734
Keim, Daniel	965.3325451671924	904.5637404776638
Andrienko, Gennady	974.6113275189584	884.6989249446352
Melançon, Guy	1015.1886820768143	927.8314618442812
Khalife, Hicham	246.37499131344214	201.09285923552252
Fdida, Serge	242.35955430108274	178.59288191176037
Besacier, Guillaume	868.0444379572618	1094.8133990253427
Vernier, Frédéric	923.635165569283	1027.8851701075105
Wu, Li-Wen	1127.403445737893	409.94200609180297
Lupien Saint-Pierre, David	1117.6806176640998	399.2862225063566
Wang, Mei-Hui	1077.5281820490372	431.7764713921033
Yen, Shi-Jim	1089.4687463749233	440.04744325891
Chou, Cheng-Wei	1117.6232070400763	435.96619318987797
Lee, Chang-Shing	1070.7525249679643	422.87236413224133
Chou, Ping-Chiang	1099.0196386580665	414.65090857566196
Aminghafari, Mina	1184.3461069603204	-420.58841586040825
Couplet, Mathieu	1281.7269763068628	42.177551415819494
Bousquet, Nicolas	1276.2128844941378	20.669759729915295
Penzl, Thilo	1993.1224613670036	-18.51568198628844
Benner, Peter	2000.9225407707834	8.346070995286977
Taubert, Maik	416.3967081643935	989.0787276477972
Szott, Sascha	441.68505878074353	1003.039381931786
Naumann, Felix	440.0947876225179	974.4802519237653
Nataf, Frédéric	838.4161397415046	-507.6608471489634
Cluzeau, Thomas	932.8406702709759	-266.0732414960986
Dolean, Victorita	918.484270002562	-294.47293653146517
Masson, Roland	827.2846157763034	-618.5414378972101
Zhao, Tao	805.532768148696	-610.7550229234467
Have, Pascal	822.3022136233952	-601.5582669662033
Habermehl, Peter	26.36992734794327	2331.273956283279
Grindei, Manuela-Lidia	24.09356885735191	2304.025993274591
Raftery, Adrian E.	1204.84527195791	-75.16543702661131
Martin-Magniette, Marie-Laure	1210.418144685427	-149.92713871372283
Fraisse, Philippe	1272.0626572835279	1822.6377578468532
Lelevé, Arnaud	1274.0987024930064	1798.4133959871633
Chelius, Guillaume	206.99967987149796	101.61611966717555
Jarma, Yesid	229.4693076816904	97.4895569242593
Benbadis, Farid	266.43299095266434	130.74721808789454
Dias De Amorim, Marcelo	251.1176563074816	143.8618257261224
Montagnat, Johan	1600.9552776310554	922.792796282937
Texier, Romain	1595.6520902934692	940.024073186368
Pennec, Xavier	1711.939251700993	819.7151197000578
Glatard, Tristan	1598.164963094978	907.5817721610184
Osorio, Angel	1624.0412098758682	942.0976782775771
Jeannot, Emmanuel	1630.181622238879	919.1601752262449
BRETON, Vincent	1636.9391489755944	931.9898811366268
Clarysse, Patrick	1587.477192801598	923.8275997536938
Schaerer, Joel	1610.8238272360302	906.4640581214461
Moureaux, Jean-Marie	1624.0040102643393	908.131383522499
Gaudeau, Yann	1618.4730465216976	924.3958981574908
Legre, Yannick	1616.8645913236815	951.2552318438385
Delhay, Bertrand	1607.129018861992	937.9886126943044
Leser, Ulf	-459.79246097501033	-467.09474299933163
Davidson, Susan	-458.5952928597849	-522.1336540242123
Hamel, Sylvie	-622.9365013429218	-630.0116386266832
Gloaguen, Pauline	-590.7374819614373	-625.9903411449015
Wilkinson, Mark	-205.00557426994794	-190.38248640060817
Williams, Alan	-445.87628157271945	-580.5648559836436
Brancotte, Bryan	-486.5380653280216	-453.5181157988835
Bernard-Pierrot, Isabelle	-479.5813739044184	-473.64684499184364
Starlinger, Johannes	-474.93410740273487	-495.4710448734181
Mork, Peter	-238.19956475161936	-204.19732654735427
Eyal, Anat	-501.6688188028351	-512.9159576097776
