StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex,AvgDistance,MinDistance
36796,49623,87776,, ,,,10.12760232,15.15772186,51.73305742,7.14,3.57115927,G0V ,0.656,0.06256,0.000001
8530,12191,16175,, ,,,2.61720595,42.06273007,59.84440455,7.28,3.394882249,G0 ,0.656,0.055916,0.000025
10850,15442,20619,,Gl 135 ,,,3.31715175,-2.84294728,24.67917078,7.03,5.068347183,G0 ,0.655,0.126142,0.000025
989,1349,1273,,Gl 13 ,,,0.28155331,-52.6515923,23.01495972,6.84,5.029948904,G2V ,0.655,0.12436,0.000001
31202,42333,73350,,Wo 9273 ,,,8.63068569,-6.80699027,23.6294896,6.75,4.882728295,G0 ,0.655,0.117614,0.00002
2448,3497,4308,,Gl 31.5 ,,,0.74417897,-65.64771794,21.85314685,6.54,4.842430079,G3V ,0.655,0.115786,0.00002
37297,50319,89010,4030,, 35 Leo,,10.27567137,23.50301282,30.35822708,5.95,3.538617974,G2IV ,0.655,0.061317,0.000012
78619,108165,208501,8371,, 13 Cep,,21.91476614,56.6112326,775.1937984,5.74,-3.707051449,B8Ibvar ,0.655,0.216851,0.000017
46550,63636,113319,, ,,,13.04266445,32.43313939,31.38731952,7.51,5.026228857,G8IV ,0.655,0.124189,0.000009
33208,44890,78538,, ,,,9.14638794,-5.11626577,43.0292599,8.15,4.981180619,G5 ,0.655,0.122115,0.000072
82436,113579,217343,, ,,,23.00533777,-26.1533594,32.03074952,7.47,4.942164494,G3V ,0.655,0.120323,0.00003
55594,77083,140665,, ,,,15.73937843,15.29984249,47.10315591,8.2,4.834749971,G0... ,0.655,0.115439,0.000001
28868,39330,66653,, ,,,8.04085869,-46.33686464,36.20564808,7.52,4.726118371,G5V ,0.655,0.110564,0.000013
15278,21654,29461,, ,,,4.64923676,14.10563192,48.05382028,7.96,4.551360401,G5 ,0.655,0.102868,0.000007
5919,8486,11131,,Wo 9061 B,,,1.82317492,-10.70331596,23.00437083,6.77,4.960948201,G0 ,0.654,0.121185,0.000028
71658,98921,190771,7683,GJ 1249 , ,,20.08599637,38.47818576,18.87148519,6.17,4.790969598,G5IV ,0.654,0.113466,0.000016
33209,44892,78418,3626,Wo 9286 , 75 Cnc,,9.14650583,26.63001213,31.26954346,5.99,3.514392297,G5IV ,0.654,0.060396,0.000001
52617,72703,131179,, ,,,14.86483493,2.01476841,38.94080997,8.36,5.407975097,G5V ,0.654,0.142245,0.000016
56330,78217,144061,, ,,,15.97253698,70.89382782,29.11208151,7.26,4.939633707,G5 ,0.654,0.12021,0.000014
75555,104075,200746,, ,,,21.08554111,7.94565595,44.30660168,7.97,4.737657795,G5 ,0.654,0.11108,0.000001
45687,62304,110979,, ,,,12.76694157,-9.31288128,46.6853408,8.05,4.704097332,G5 ,0.654,0.109585,0.000005
71412,98589,189625,, ,,,20.02575293,-16.86881347,34.24657534,7.34,4.666914257,G5V ,0.654,0.10794,0.000014
69556,96184,184403,, ,,,19.55728723,23.49751327,44.40497336,7.81,4.572841931,G0 ,0.654,0.103806,0.000021
77971,107246,206658,, ,,,21.72176963,12.51853413,47.68717215,7.85,4.457992152,G0 ,0.654,0.098819,0.000012
81738,112559,215812,, ,,,22.79730597,-4.22827511,31.30870382,6.67,4.191674559,G5V ,0.654,0.087527,0.000001
63830,88637,165590,, ,,,18.09714582,21.44599665,37.72161449,7.07,4.187048639,G2V ,0.654,0.087331,0.000012
76033,104687,201796,, ,,,21.20626667,-15.00000422,47.91566842,7.44,4.037612245,G2/G3V ,0.654,0.081144,0.000005
76614,105439,203021,, ,,,21.3565861,-51.75239817,47.9616307,6.75,3.345530297,K0:III+... ,0.654,0.054095,0
37446,50505,89269,,NN 3593 ,,,10.31441602,44.04905044,20.63983488,6.65,5.076468907,G5 ,0.653,0.126519,0.000012
8527,12186,16417,772,Gl 105.1 , Lam2For,,2.61628357,-34.57734519,25.53626149,5.78,3.744213416,G1V ,0.653,0.069305,0.000019
7852,11231,15064,706,, ,,2.40936292,-40.84072432,31.20124805,6.17,3.699140169,G5IV ,0.653,0.067531,0.000014
58773,81741,150331,6192,, ,,16.69597086,-33.14562113,89.60573477,5.84,1.078320973,G1II ,0.653,0.000284,0.000001
18291,25795,36518,, ,,,5.50841719,-37.20306746,44.18912947,8.3,5.07342277,G3V ,0.653,0.126376,0.00002
58777,81746,150248,, ,,,16.69715123,-45.36849794,28.42524161,7.03,4.761479176,G3V ,0.653,0.112143,0.00002
6532,9381,12387,, ,,,2.00882952,-40.73020092,35.0385424,7.37,4.647269844,G3V ,0.653,0.107075,0.000017
12584,17960,24040,, ,,,3.83969397,17.47697953,46.51162791,7.5,4.1621923,G0 ,0.653,0.086297,0.000007
24328,33480,51732,, ,,,6.95964503,-23.15785117,408.1632653,7.34,-0.714169578,F6III ,0.653,0.040398,0
2991,4290,5294,,Gl 42.1 ,,,0.91649667,24.10070725,29.48113208,7.38,5.032279218,G5 ,0.652,0.124469,0.00001
57349,79672,146233,6060,Gl 616 , 18 Sco,,16.26031482,-8.36823651,14.02524544,5.49,4.755447649,G1V ,0.652,0.111874,0.000008
44545,60591,108063,4721,, ,,12.41906243,-42.51425806,52.74261603,6.1,2.489191665,G4IV ,0.652,0.025949,0.000001
37303,50327, ,, ,,,10.27753664,41.30550106,49.92511233,8.72,5.228404746,F8 ,0.652,0.133649,0.000016
85704,118251, ,, ,,,23.98522117,41.17054665,43.64906155,8.16,4.960125446,G0 ,0.652,0.121147,0.000028
30300,41184,70516,, ,,,8.40436339,44.95014247,36.900369,7.71,4.874846454,G0 ,0.652,0.117255,0.00004
59822,83181,153458,, ,,,17.00044464,-7.53161019,43.72540446,7.98,4.776330823,G0 ,0.652,0.112809,0.000004
48510,66530,118598,, ,,,13.63716232,-23.68919964,48.61448712,8.19,4.756171458,G3/G5V ,0.652,0.111906,0.00001
38064,51312,90681,, ,,,10.48096391,34.88582428,45.45454545,7.83,4.542113404,G0 ,0.652,0.102466,0.000027
16821,23776,34297,, ,,,5.10980688,-77.56645217,36.5230095,7.32,4.507167219,G5V ,0.652,0.100944,0.00001
1706,2414,2675,, ,,,0.51265539,47.53000544,47.82400765,7.74,4.341770164,G0 ,0.652,0.093848,0.000047
80548,110821,212837,, ,,,22.45186317,-1.30913932,114.1552511,6.77,1.482520531,G0 ,0.652,0.004079,0
42098,57001,101563,4498,NN 3680 , ,,11.68572313,-29.19682236,41.5282392,6.44,3.348282413,G2III/IV ,0.651,0.054199,0.000021
83228,114703,219175,, ,,,23.23535447,-8.93119767,28.01905296,8.2,5.96273274,G3V ,0.651,0.169923,0.000001
85673,118207,224540,, ,,,23.97748316,77.26211338,42.78990158,8.38,5.223293562,G0 ,0.651,0.133407,0.00001
1014,1382,1320,, ,,,0.28783508,-43.85269422,36.60322108,7.96,5.142403475,G5IV-V ,0.651,0.129598,0.00001
31961,43290,75519,, ,,,8.8182725,-39.95470159,36.08805485,7.83,5.043182629,G5V ,0.651,0.124973,0.000002
43406,58950,104982,, ,,,12.08702058,-28.71623167,36.06202669,7.78,4.994749348,G5V ,0.651,0.122737,0.000017
6364,9141,12039,, ,,,1.96358677,-21.90136168,42.35493435,8.07,4.935479935,G3/G5V ,0.651,0.120017,0.000005
32776,44324,77006,, ,,,9.02697661,49.73713164,43.04778304,7.93,4.760246049,G5 ,0.651,0.112087,0.000006
14579,20719,28068,, ,,,4.44015133,16.85336496,45.95588235,8.04,4.728294455,G1V ,0.651,0.110662,0
47928,65708,117126,, ,,,13.47182712,-0.83920302,45.89261129,7.44,4.131286151,G5 ,0.651,0.085011,0.000012
7192,10322,13403,, ,,,2.21549277,57.20502258,41.01722724,7,3.935168506,G3V ,0.651,0.076961,0.000002
51844,71559,128596,, ,,,14.63531468,-12.91055855,59.4530321,7.48,3.609129957,G2V ,0.651,0.064023,0.000011
13669,19508,26441,, ,,,4.17902174,-4.87450715,62.97229219,7.36,3.36425249,G0 ,0.651,0.054787,0.000011
76694,105548,203522,, ,,,21.37664498,2.91853247,266.6666667,6.53,-0.599843661,F8 ,0.651,0.03549,0.000001
17968,25363,35327,, ,,,5.42499965,34.18636116,847.4576271,6.66,-2.980589963,F2 ,0.651,0.169626,0.000004
86136,0, ,,Gl 171.2B,,,4.612331232,27.1674202,17.85076758,15.8,14.54171552, DC8 ,0.65,0.713854,0.000117
87076,0,349063,,NN 4066 ,,,18.64302059,20.62906723,23.41920375,9.34,7.492139375, F9 ,0.65,0.253724,0.000001
86409,0, ,,Gl 332 B,,,9.011288564,41.78707152,16.43115347,6.18,5.10165974, G5 V ,0.65,0.127693,0.00002
86327,0, ,,Gl 291 B,,,7.86281004,-13.89127966,16.67222407,6.17,5.060032307, G4 V ,0.65,0.125755,0.000017
87122,0,179958,7294,Wo 9648 A, ,,19.2017877,49.84630186,22.98850575,6.57,4.762446285, G6 V ,0.65,0.112186,0.000005
14498,20625,28471,,Wo 9156 ,,,4.41923144,-64.08085158,43.23389537,7.91,4.730878164,G5V... ,0.65,0.110776,0.000014
20038,28066,39881,2067,Gl 224 , ,,5.93422463,13.92608804,27.99552072,6.61,4.374557251,G5IV ,0.65,0.095243,0.000029
58736,81693,150680,6212,Gl 635 A, 40Zet Her,,16.68818808,31.60188695,10.79563856,2.91,2.74375832,F9IV ,0.65,0.033564,0.000002
70308,97150,186688,7518,, ,,19.7468706,29.26469939,1960.784314,6.97,-4.49214912,F2Iab: ,0.65,0.268879,0.000079
50317,69230,124019,, ,,,14.17414444,27.63270776,48.59086492,8.55,5.117226852,G2V ,0.65,0.12842,0.000013
63226,87800,163609,, ,,,17.93578073,21.49480722,49.70178926,8.21,4.728139882,G5 ,0.65,0.110655,0.000005
14542,20677,28701,, ,,,4.42933384,-69.99369813,43.30879168,7.86,4.677119665,G2V ,0.65,0.108392,0.00002
64059,88937,165896,, ,,,18.15419102,-26.11596048,40.4040404,7.6,4.567876016,G3V ,0.65,0.10359,0.000001
42933,58254,103760,, ,,,11.94753513,-38.84927284,47.64173416,7.94,4.550062193,G3V ,0.65,0.102811,0.000023
80092,110161,211317,, ,,,22.3137779,-68.31264139,52.1648409,7.26,3.673110564,G5III/IV ,0.65,0.06651,0.000003
3332,4772,6107,, ,,,1.02192897,-60.86038649,44.98425551,6.91,3.644697313,G1/G2V ,0.65,0.065402,0
0,,,,,Sol,Sol,0,0,0,-26.72,4.85,G2V,0.65,0.116129,0.000011
28881,39348,65626,3119,, ,,8.04328416,57.27377091,101.6260163,6.48,1.444975492,F8V ,0.649,0.003574,0.000003
48271,66209,117896,, ,,,13.57033084,-47.24392404,44.76275739,8.45,5.195415844,G8V ,0.649,0.13209,0.000006
43934,59726,106489,, ,,,12.2493454,-41.13923314,30.67484663,7.49,5.056088,G5V ,0.649,0.125573,0.000013
6630,9519,12484,, ,,,2.04075259,2.81587955,47.08097928,8.18,4.815772562,F8 ,0.649,0.114582,0.000016
36869,49728,88084,, ,,,10.15230631,-15.49401639,35.24850194,7.52,4.784296679,G5V ,0.649,0.113167,0.000039
64319,89282,167389,, ,,,18.21866275,41.47567892,33.43363424,7.38,4.759082065,F8 ,0.649,0.112037,0.000012
80778,111148,213519,, ,,,22.51829735,45.14501181,43.21521175,7.68,4.501816773,G5 ,0.649,0.100713,0.000023
29254,39827, ,, ,,,8.137314,-61.07751451,114.1552511,6.77,1.482520531, ,0.649,0.004079,0
37629,50757,89886,, ,,,10.36404141,-24.435887,283.286119,7.45,0.188873527,F7V ,0.649,0.009391,0.000001
71686,98959,189567,7644,Gl 776 , ,,20.09207967,-67.31925724,17.71479185,6.08,4.838319731,G2V ,0.648,0.115601,0.000001
79840,109821,210918,8477,Gl 851.2 , ,,22.24394703,-41.37974331,22.12878956,6.23,4.505211707,G5V ,0.648,0.100862,0.000014
73797,101726,196141,, ,,,20.61986954,-44.74460488,36.79175865,8.1,5.271247262,G3V ,0.648,0.135684,0.000018
69676,96334,183414,, ,,,19.58603502,-69.9751538,35.43586109,7.89,5.142785047,G3V ,0.648,0.129616,0.000003
12458,17790,23476,, ,,,3.80831154,57.76762299,49.21259843,8.5,5.039618518,G5V ,0.648,0.124809,0.000004
52484,72507,130265,, ,,,14.82548609,-59.13169352,49.82561036,8.52,5.032736862,G3V ,0.648,0.124489,0.000006
19021,26737,37962,, ,,,5.6811129,-31.35021979,36.83241252,7.84,5.00884917,G5V ,0.648,0.123387,0.000017
1985,2824,3251,, ,,,0.59783352,29.23785059,47.10315591,8.37,5.004749971,F8 ,0.648,0.123199,0.000012
39792,53725,95177,, ,,,10.99212897,7.22053931,49.26108374,8.21,4.74748019,G5 ,0.648,0.111518,0.000003
5296,7585,9986,, ,,,1.62800199,12.07836601,25.73340196,6.77,4.717513981,G5V ,0.648,0.110181,0.000008
84754,116906,222582,, ,,,23.69767088,-5.98548732,41.94630872,7.68,4.566531255,G5 ,0.648,0.10353,0.000024
16853,23818,33095,, ,,,5.11938312,-19.39252388,37.8214826,6.47,3.581307254,G2V ,0.648,0.062951,0.000002
53297,73695,133640,5618,Gl 575 A, 44 Boo,,15.06324494,47.65401409,12.75672917,5.19,4.661303322,G2V + G2V ,0.647,0.107693,0.000015
60890,84636,156365,,Gl 665.1 ,,,17.30196461,-24.07284264,47.16981132,6.59,3.221679305,G3V ,0.647,0.049607,0.000033
18942,26641,37634,, ,,,5.66228533,-5.05144223,49.30966469,8.91,5.445339753,G5 ,0.647,0.144058,0.000025
51007,70253,126244,, ,,,14.37493313,55.86971227,41.03405827,8.22,5.154277646,G0 ,0.647,0.130154,0.000027
36135,48739,86226,, ,,,9.9416548,-24.09950314,42.4808836,7.93,4.789032293,G2V ,0.647,0.113379,0.000004
36888,49756,88072,, ,,,10.15654106,2.37110094,37.09198813,7.55,4.703599439,G0 ,0.647,0.109563,0.000012
70783,97779,187897,, ,,,19.86925225,7.45988046,33.43363424,7.14,4.519082065,G5 ,0.647,0.101464,0.000024
81914,112821,216219,, ,,,22.84781009,18.00208828,93.10986965,7.46,2.615021407,G0IIp ,0.647,0.029628,0.000004
57945,80543,148317,, ,,,16.44422361,15.97264606,79.87220447,6.7,2.188021644,G0III ,0.647,0.017925,0.000013
59509,82740,152335,, ,,,16.91159702,-43.56002337,268.8172043,7.07,-0.077285301,F7V ,0.647,0.01659,0
14014,19985,27131,, ,,,4.28650483,5.02460682,389.1050584,6.91,-1.040334383,F2 ,0.647,0.055679,0.000011
65942,91446,172052,, ,,,18.65057532,-23.18208209,1369.863014,6.71,-3.973385699,F5II ,0.647,0.234407,0.000144
82733,113989,218209,,Wo 9808 ,,,23.08476449,68.41666824,29.71768202,7.48,5.114925343,G6V ,0.646,0.128313,0.000044
42836,58106,103493,,Gl 452.5A,,,11.91697836,-56.09550622,30.93102382,7.29,4.838028523,G5V ,0.646,0.115588,0.000004
32674,44191,77258,3591,, ,,9.00151114,-41.25373789,61.76652254,4.45,0.496234244,Fp ,0.646,0.003455,0
14769,20968, ,, ,,,4.49580874,-29.02636695,8.285004143,11.42,11.82853635, ,0.646,0.529171,0.000027
48659,66754,118884,, ,,,13.68233145,-54.81976225,43.57298475,8.46,5.263913449,G3V ,0.646,0.135334,0.000007
40483,54681,97167,, ,,,11.19381837,42.81818314,45.87155963,8.26,4.952282468,G5 ,0.646,0.120788,0.000004
57288,79578,145825,, ,,,16.23666281,-31.66303691,21.86748305,6.55,4.851006007,G1V ,0.646,0.116175,0.000001
4104,5895,7678,, ,,,1.26248599,-53.71573852,47.98464491,8.25,4.844488573,G3V ,0.646,0.115879,0
22829,31568,46780,, ,,,6.60729395,27.27862005,36.07503608,6.89,4.10396613,G0 ,0.646,0.08388,0.000031
30535,41479,71479,, ,,,8.45977761,-5.14844045,41.85851821,7.17,4.061080749,G0 ,0.646,0.08211,0.000001
54870,76031,138369,, ,,,15.52858013,0.88374435,50.83884087,7.42,3.8890218,G0 ,0.646,0.075092,0.000009
59751,83083,153376,, ,,,16.97720488,15.45402056,53.41880342,6.89,3.251529222,F8V ,0.646,0.050679,0.000007
33053,44696,78143,, ,,,9.10827612,-2.59976036,78.125,7.34,2.876049848,G0 ,0.646,0.037781,0.000009
71059,98138,188993,, ,,,19.9449152,30.94714252,96.99321048,6.8,1.866293326,G2III ,0.646,0.01066,0
67356,93295,175652,, ,,,19.00326173,-60.20368282,262.4671916,6.88,-0.215375122,K0III+... ,0.646,0.020998,0.000004
10162,14501,19467,,NN 3200 ,,,3.12182774,-13.76114966,31.4861461,6.97,4.479402469,G3V ,0.645,0.099743,0.000007
39439,53217,94340,,Wo 9336 ,,,10.88462287,-20.62749745,41.27115147,7.05,3.971767071,G3/G5V ,0.645,0.07845,0.000024
15515,21986,30020,1505,, 55 Eri,,4.72631328,-8.79424587,124.3781095,5.98,0.506280244,F4IIIp (Sr) ,0.645,0.003309,0.000002
47280,64754, ,, ,,,13.27087312,7.62575605,29.58579882,9.4,7.044583501,F8 ,0.645,0.228158,0.000011
47533,65116,115957,, ,,,13.34424958,-14.77237772,41.05090312,8.37,5.30338642,G5V ,0.645,0.137217,0.000013
833,1128,967,, ,,,0.23450754,-11.31111824,42.22972973,8.36,5.23190849,G5 ,0.645,0.133815,0
35361,47681,84273,, ,,,9.72231704,-29.80409261,45.00450045,8.41,5.143720273,G5V ,0.645,0.129659,0.000013
84843,117029,222794,, ,,,23.72405907,58.07912795,45.43389368,7.14,3.853100213,G2V ,0.645,0.073645,0.000003
20418,28579,41687,, ,,,6.03161315,-64.86041492,91.49130833,7.01,2.20310081,G0IV ,0.645,0.018299,0
23163,31996,47888,, ,,,6.68594897,8.98477101,238.0952381,6.53,-0.353753548,F5+... ,0.645,0.025842,0
51219,70603,126459,, ,,,14.44094405,-33.25020632,383.1417625,7.14,-0.776797463,A5:V+... ,0.645,0.043196,0
10671,15192,20041,964,, ,,3.26332572,57.14062522,495.049505,5.79,-2.683243153,A0Ia ,0.644,0.15072,0.000005
6027,8653,11352,, ,,,1.85864947,-7.73989355,43.80201489,8.61,5.402529557,G0 ,0.644,0.141982,0.000003
51384,70831,127070,, ,,,14.48493181,9.04714533,46.62004662,8.57,5.227136483,F8 ,0.644,0.133589,0.000008
83924,115715,220821,, ,,,23.44444294,45.33787529,35.05082369,7.36,4.636508858,G0 ,0.644,0.1066,0.000008
7698,11024,14758,, ,,,2.36643447,-29.35166467,44.98425551,7.9,4.634697313,G5V ,0.644,0.106522,0.000011
82349,113454,217084,, ,,,22.97676323,-45.51945623,44.09171076,7.67,4.448215251,G3V ,0.644,0.098396,0.00001
6682,9583,12424,, ,,,2.05261551,48.6205024,47.08097928,7.7,4.335772562,G0 ,0.644,0.093594,0.000007
44947,61173,109098,, ,,,12.53457353,-1.77245206,56.62514156,7.31,3.544953496,G0 ,0.644,0.06156,0.000009
549,759,483,, ,,,0.15540045,17.53423872,51.86721992,7.07,3.495535148,G2III ,0.644,0.059682,0.000009
40488,54687,97140,, ,,,11.19544588,58.89973332,59.73715651,7.35,3.468777268,G0 ,0.644,0.058671,0.000001
37454,50513,89251,, ,,,10.31660324,51.40548964,50.94243505,6.81,3.274601498,G0 ,0.644,0.051514,0.000001
46456,63486,112964,, ,,,13.00820715,-9.10032158,127.7139208,7.35,1.81880881,G0 ,0.644,0.009715,0.000001
30340,41232,70826,, ,,,8.41366172,20.15300634,226.2443439,7.34,0.567111347,A5 ,0.644,0.002477,0.000003
67821,93876,179729,, ,,,19.11843301,72.07396495,208.7682672,7.03,0.431677567,F8 ,0.644,0.004481,0.000001
19353,27172,38232,, ,,,5.75882402,29.29852697,12500,7.42,-7.58,F5II ,0.644,0.477744,0
30410,41317,71334,,Gl 306.1 ,,,8.43039494,-29.92988208,38.85003885,7.81,4.863042713,G5V ,0.643,0.116719,0.000001
70113,96895,186408,7503,Gl 765.1A, 16 Cyg,,19.69696917,50.52544635,21.62162162,5.96,4.285558685,G2V ,0.643,0.091469,0.000007
67968,94076,178911,7272,, ,,19.15120845,34.59997848,48.97159647,6.7,3.250278689,G1V ,0.643,0.050634,0.000011
689,943,727,, ,,,0.19374302,10.32845614,48.66180049,8.61,5.174059131,G0 ,0.643,0.131083,0.000013
47140,64550,114853,, ,,,13.23119908,-45.18553071,24.46782481,6.93,4.987023189,G2V ,0.643,0.122382,0.00001
56458,78399,143436,, ,,,16.0052547,0.13727293,43.40277778,8.05,4.862412374,G0 ,0.643,0.11669,0.000021
52550,72604,131042,, ,,,14.84479199,22.90776407,37.32736096,7.5,4.639863568,G5 ,0.643,0.106747,0.000015
85614,118115,224383,, ,,,23.95923553,-9.64716359,47.66444233,7.89,4.499027419,G2V ,0.643,0.100592,0.000001
21111,29432,42618,,NN 3387 ,,,6.2001253,6.78369045,23.11604253,6.87,5.050432576,G4V ,0.642,0.125309,0.000006
63303,87895,163840,6697,NN 4039 A, ,,17.95398243,23.99571002,28.55511136,6.3,4.021580709,G2V ,0.642,0.080485,0.000039
70773,97767,187923,7569,NN 4126 , ,,19.86767871,11.62913862,27.66251729,6.13,3.920541508,G0V ,0.642,0.076368,0.000041
29213,39780,67228,3176,, 10Mu 2Cnc,,8.12940034,21.58197937,23.33177788,5.3,3.460260834,G2IV ,0.642,0.058353,0.000015
34382,46404,81809,3750,Gl 344 A, ,,9.46303252,-6.07102871,31.24023743,5.8,3.326428371,G2V ,0.642,0.053398,0.000014
11706,16695,22211,1089,, ,,3.58030424,6.41773268,134.589502,6.49,0.844944069,G0 ,0.642,0.000186,0.000004
60,81,224828,, ,,,0.01625762,-4.93211471,42.68032437,8.57,5.418861443,G5 ,0.642,0.142772,0.000001
61366,85285,157691,, ,,,17.4268395,-21.63169752,48.12319538,8.37,4.958227716,G3/G5V ,0.642,0.12106,0.000034
73238,100963,195034,, ,,,20.4699527,22.12958535,28.24061,7.09,4.835629634,G5 ,0.642,0.115479,0.000005
10247,14614,19518,, ,,,3.14562891,15.33530084,40.91653028,7.85,4.790506008,G8V ,0.642,0.113445,0.000007
41033,55459,98618,, ,,,11.35806215,58.48429125,38.72966692,7.65,4.70978119,G5V ,0.642,0.109837,0.000018
52011,71813,129357,, ,,,14.68955205,29.05925235,47.12535344,7.81,4.443726898,G2V ,0.642,0.098204,0.000043
26945,36874,60298,, ,,,7.58064623,24.95532849,39.33910307,7.37,4.395877731,G2V ,0.642,0.096154,0.000023
7399,10626,13931,, ,,,2.27980537,43.77344263,45.51661356,7.61,4.319150285,G0 ,0.642,0.092888,0.000013
57545,79967,146481,, ,,,16.32242112,-54.51335625,43.82120947,7.09,3.8815782,G4V ,0.642,0.074792,0.000002
12234,17482,23257,, ,,,3.74580541,27.92146034,58.92751915,6.86,3.008409212,G2IV ,0.642,0.042174,0.000001
75706,104269,200655,, ,,,21.12353201,-59.99191222,77.76049767,6.77,2.316204843,G5IV ,0.642,0.021196,0.000007
10769,15330,20766,1006,Gl 136 , Zet1Ret,,3.29568586,-62.57689893,12.11974306,5.54,5.122532936,G2V ,0.641,0.128668,0.000043
26669,36515,59967,2882,NN 3446 , ,,7.51182656,-37.33949152,21.77226214,6.64,4.950482227,G3V ,0.641,0.120705,0.000006
62112,86289,159656,,Gl 683.1 ,,,17.63161076,-42.56669599,33.55704698,7.17,4.54108132,G4IV-V ,0.641,0.102422,0.000035
64469,89474,168009,6847,Gl 708.4 , ,,18.25903537,45.20959588,22.68602541,6.29,4.511207929,G2V ,0.641,0.101122,0.000019
7268,10438,13474,640,, 55 Cas,,2.24141769,66.52444205,226.2443439,6.05,-0.722888653,B9V+... ,0.641,0.040783,0.000001
24281,33420,51424,2599,, ,,6.95002679,-8.17926621,280.1120448,6.31,-0.926658919,A2V+... ,0.641,0.050157,0.000005
77690,106868,205871,, ,,,21.6446474,-18.69143256,47.39336493,8.39,5.011412276,G5V ,0.641,0.123505,0.000002
5019,7183,9528,, ,,,1.54244327,-49.52800433,48.80429478,7.78,4.337709792,G1/G2IV/V ,0.641,0.093676,0.000016
14912,21158,28676,, ,,,4.53552994,21.63236503,39.13894325,7.08,4.116954522,F5 ,0.641,0.084417,0.000004
71120,98206,189067,, ,,,19.95551472,24.08846018,42.60758415,7.19,4.042565448,G0 ,0.641,0.081346,0.000011
38914,52472,92987,, ,,,10.72673895,-39.05844709,44.01408451,7.03,3.812041635,G2/G3V ,0.641,0.072002,0.000038
26570,36392,59441,, ,,,7.48899692,-17.34492083,74.79431563,7.15,2.780657036,G0V ,0.641,0.034723,0.000004
86698,0, ,,Gl 492 ,,,13.00293276,3.488714064,15.64945227,15.79,14.81750429, DC9 ,0.64,0.732866,0.000213
85834,0, ,,GJ 1023 B,,,0.905195522,69.04814627,18.76172608,10.4,9.033636045, ,0.64,0.347185,0.000028
69388,95962,183658,,Wo 9659 ,,,19.51466731,-6.51407984,34.27004798,7.29,4.615426438,G0 ,0.64,0.105672,0.000003
82342,113445,217166,8737,, ,,22.97634641,9.35721774,30.94059406,6.43,3.977356761,G2V+... ,0.64,0.078677,0.000029
18498,26069,37350,1922,, Bet Dor,,5.5604212,-62.48985585,318.4713376,3.76,-3.75535176,F6Ia ,0.64,0.220025,0.000077
42924,58241,103743,, ,,,11.94552838,-32.26739752,29.18004085,7.83,5.504570522,G3V ,0.64,0.14695,0.000018
47274,64747,115349,, ,,,13.26973828,35.88628889,44.66279589,8.29,5.040270468,G2V ,0.64,0.124839,0.000022
1160,1598,1562,, ,,,0.33347588,38.22806865,24.8447205,6.97,4.993829424,G0 ,0.64,0.122695,0.000003
85502,117958,224143,, ,,,23.9263793,-20.95328368,39.23107101,7.88,4.911849177,G3/G5V ,0.64,0.11894,0.000054
81165,111746,214385,, ,,,22.63631332,-27.443474,39.65107058,7.89,4.898725411,G3V ,0.64,0.118341,0.000027
13869,19786,26767,, ,,,4.24088499,12.43534652,45.06534475,8.05,4.780786511,G0 ,0.64,0.11301,0.000003
32164,43557,75767,, ,,,8.87119458,8.06349265,24.14292612,6.57,4.656050473,G0 ,0.64,0.107462,0.000002
78658,108228,208348,, ,,,21.92539489,10.88041945,44.42470013,7.72,4.481877475,G5 ,0.64,0.099851,0.000011
78839,108468,208704,, ,,,21.97341828,-12.66480802,34.41156228,7.16,4.47647805,G5/G6V ,0.64,0.099617,0.000013
74109,102128,196068,, ,,,20.69587205,-75.34598534,39.44773176,7.18,4.199889818,G5V ,0.64,0.08787,0.000001
846,1144,1002,, ,,,0.23895046,-27.53107904,49.43153732,7.42,3.949979414,G5V ,0.64,0.077563,0.000001
76700,105557,204426,, ,,,21.37833329,76.55472783,38.95597974,6.85,3.897129343,G0 ,0.64,0.075419,0.000013
68196,94383,179491,, ,,,19.21027847,6.0395372,218.3406114,7.46,0.76432739,F8 ,0.64,0.000584,0.000003
73391,101172,195432,, ,,,20.50701353,27.83277581,406.504065,7.05,-0.995324464,G0II ,0.64,0.053468,0.000009
51049,70319,126053,5384,Gl 547 , ,,14.38754284,1.2427295,17.59943682,6.27,5.042506147,G1V ,0.639,0.124942,0.000013
19556,27435,38858,2007,GJ 1085 , ,,5.80969563,-4.09408727,15.56420233,5.97,5.00936566,G4V ,0.639,0.123411,0.000009
54310,75181,136352,5699,Gl 582 , Nu 2Lup,,15.36377039,-48.31695913,14.55604076,5.65,4.834783685,G2V ,0.639,0.11544,0.000001
61760,85810,159222,6538,Gl 679 , ,,17.53365604,34.27099419,23.69668246,6.56,4.686562255,G5V ,0.639,0.108809,0.000001
2032,2888,3405,,Gl 24 A,,,0.61045359,-49.13200111,43.87889425,6.79,3.578721626,G0/G1V ,0.639,0.062851,0
5082,7276,9562,448,, ,,1.56187029,-7.02514279,29.6647879,5.75,3.388793763,G2IV ,0.639,0.05569,0.000017
14492,20616,27947,, ,,,4.41674964,11.97796391,47.61904762,8.41,5.021096474,G0 ,0.639,0.123952,0
